uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,ID,FeatureAuthor,FeatureTimestamp,Latitude,Longitude,Northing,Easting,Accuracy,FeatureType,MapSymbol,Source,Note,GC,DateCompleted,Description,Classification,OtherDescription,Picture,geospatialcolumn
1.00002E+18,204609,Isaac Roberts,2017-09-21 13:10:25.296 GMT,Isaac Roberts,2017-09-21 13:10:25 GMT,204609,Isaac Roberts,2017-09-21 16:10:10+03:00,42.29119363,26.62755922,4682175.093,469296.3444,,Mound,Hairy brown circle,TopomapRU 1:50k,4,No,21/09/2017,,,,,POINT(469296.344418 4682175.093264)
1.00005E+18,202816,Stephanie Black,2017-09-21 13:10:38.043 GMT,Stephanie Black,2017-09-21 13:10:38 GMT,202816,Stephanie Black,2017-09-21 16:10:27+03:00,42.33741867,26.16741126,4687576.18,431412.2224,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(431412.222425 4687576.180157)
1.00002E+18,204610,Isaac Roberts,2017-09-21 13:10:51.238 GMT,Isaac Roberts,2017-09-21 13:10:51 GMT,204610,Isaac Roberts,2017-09-21 16:10:38+03:00,42.290289,26.62441562,4682075.786,469036.7458,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(469036.745831 4682075.786167)
1.00005E+18,202817,Stephanie Black,2017-09-21 13:11:01.906 GMT,Stephanie Black,2017-09-21 13:11:01 GMT,202817,Stephanie Black,2017-09-21 16:10:50+03:00,42.33462914,26.16871951,4687265.386,431516.9685,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(431516.968489 4687265.385999)
1.00002E+18,204611,Isaac Roberts,2017-09-21 13:11:22.878 GMT,Isaac Roberts,2017-09-21 13:11:22 GMT,204611,Isaac Roberts,2017-09-21 16:11:06+03:00,42.2888829,26.62270078,4681920.285,468894.6819,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(468894.681882 4681920.285077)
1.00005E+18,202818,Stephanie Black,2017-09-21 13:11:30.321 GMT,Stephanie Black,2017-09-21 13:11:30 GMT,202818,Stephanie Black,2017-09-21 16:11:21+03:00,42.34808764,26.16886051,4688759.658,431543.1866,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(431543.186602 4688759.65815)
1.00002E+18,204612,Isaac Roberts,2017-09-21 13:11:54.456 GMT,Isaac Roberts,2017-09-21 13:11:54 GMT,204612,Isaac Roberts,2017-09-21 16:11:41+03:00,42.28159015,26.62933288,4681108.137,469437.9222,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(469437.922246 4681108.136787)
1.00005E+18,202819,Stephanie Black,2017-09-21 13:12:16.022 GMT,Stephanie Black,2017-09-21 13:12:16 GMT,202819,Stephanie Black,2017-09-21 16:12:04+03:00,42.35018288,26.19299647,4688973.162,433533.3651,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,21/09/2017,,,,,POINT(433533.365122 4688973.162358)
1.00002E+18,204613,Isaac Roberts,2017-09-21 13:12:28.500 GMT,Isaac Roberts,2017-09-21 13:12:28 GMT,204613,Isaac Roberts,2017-09-21 16:12:18+03:00,42.28079984,26.63306656,4681019.051,469745.3926,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(469745.392557 4681019.05138)
1.00002E+18,204614,Isaac Roberts,2017-09-21 13:12:51.306 GMT,Isaac Roberts,2017-09-21 13:12:51 GMT,204614,Isaac Roberts,2017-09-21 16:12:37+03:00,42.28082885,26.63432365,4681021.826,469849.0568,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(469849.056774 4681021.826354)
1.00005E+18,202820,Stephanie Black,2017-09-21 13:12:56.032 GMT,Stephanie Black,2017-09-21 13:12:56 GMT,202820,Stephanie Black,2017-09-21 16:12:46+03:00,42.35120343,26.18796327,4689090.426,433119.8994,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,21/09/2017,,,,,POINT(433119.899404 4689090.426361)
1.00005E+18,202821,Stephanie Black,2017-09-21 13:13:31.489 GMT,Stephanie Black,2017-09-21 13:13:31 GMT,202821,Stephanie Black,2017-09-21 16:13:20+03:00,42.33946777,26.21671013,4687765.132,435475.5307,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(435475.530747 4687765.132186)
1.00002E+18,204615,Isaac Roberts,2017-09-21 13:13:40.524 GMT,Isaac Roberts,2017-09-21 13:13:40 GMT,204615,Isaac Roberts,2017-09-21 16:13:27+03:00,42.2726814,26.62968721,4680118.832,469462.8364,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,21/09/2017,,,,,POINT(469462.836417 4680118.831608)
1.00005E+18,202822,Stephanie Black,2017-09-21 13:14:46.438 GMT,Stephanie Black,2017-09-21 13:14:46 GMT,202822,Stephanie Black,2017-09-21 16:14:35+03:00,42.34711592,26.24054212,4688596.552,437446.3142,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(437446.314172 4688596.552476)
1.00002E+18,204616,Isaac Roberts,2017-09-21 13:16:56.969 GMT,Isaac Roberts,2017-09-21 13:16:56 GMT,204616,Isaac Roberts,2017-09-21 16:16:42+03:00,42.25111163,26.63222202,4677722.944,469661.5264,,Mound,Hairy brown circle,TopomapRU 1:50k,13,No,21/09/2017,,,,,POINT(469661.526368 4677722.943926)
1.00002E+18,204617,Isaac Roberts,2017-09-21 13:17:26.184 GMT,Isaac Roberts,2017-09-21 13:17:26 GMT,204617,Isaac Roberts,2017-09-21 16:17:11+03:00,42.24874922,26.627512,4677462.324,469271.8431,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(469271.843148 4677462.324129)
1.00002E+18,204618,Isaac Roberts,2017-09-21 13:17:51.231 GMT,Isaac Roberts,2017-09-21 13:17:51 GMT,204618,Isaac Roberts,2017-09-21 16:17:35+03:00,42.23319259,26.62955912,4675734.277,469433.2116,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(469433.211646 4675734.276726)
1.00002E+18,204619,Isaac Roberts,2017-09-21 13:18:58.713 GMT,Isaac Roberts,2017-09-21 13:18:58 GMT,204619,Isaac Roberts,2017-09-21 16:18:43+03:00,42.23262656,26.6344025,4675669.703,469832.5922,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(469832.592151 4675669.70315)
1.00002E+18,204620,Isaac Roberts,2017-09-21 13:19:40.417 GMT,Isaac Roberts,2017-09-21 13:19:40 GMT,204620,Isaac Roberts,2017-09-21 16:19:23+03:00,42.23019271,26.63440429,4675399.464,469831.5809,,Mound,Hairy brown circle,TopomapRU 1:50k,6,No,21/09/2017,,,,,POINT(469831.580864 4675399.463756)
1.00002E+18,204621,Isaac Roberts,2017-09-21 13:20:25.666 GMT,Isaac Roberts,2017-09-21 13:20:25 GMT,204621,Isaac Roberts,2017-09-21 16:20:12+03:00,42.17977608,26.63036871,4669802.986,469474.3101,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(469474.3101 4669802.986347)
1.00002E+18,204622,Isaac Roberts,2017-09-21 13:20:59.664 GMT,Isaac Roberts,2017-09-21 13:20:59 GMT,204622,Isaac Roberts,2017-09-21 16:20:46+03:00,42.17256359,26.63074927,4669002.03,469502.2724,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(469502.272374 4669002.030005)
1.00002E+18,204623,Isaac Roberts,2017-09-21 13:21:26.146 GMT,Isaac Roberts,2017-09-21 13:21:26 GMT,204623,Isaac Roberts,2017-09-21 16:21:09+03:00,42.17234912,26.63155619,4668977.929,469568.8163,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(469568.816333 4668977.92882)
1.00002E+18,204624,Isaac Roberts,2017-09-21 13:22:05.990 GMT,Isaac Roberts,2017-09-21 13:22:05 GMT,204624,Isaac Roberts,2017-09-21 16:21:47+03:00,42.19897033,26.63667176,4671931.942,470003.9189,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,182.6,No,21/09/2017,,,,,POINT(470003.918878 4671931.941598)
1.00002E+18,204625,Isaac Roberts,2017-09-21 13:22:34.114 GMT,Isaac Roberts,2017-09-21 13:22:34 GMT,204625,Isaac Roberts,2017-09-21 16:22:21+03:00,42.23199398,26.63900977,4675597.845,470212.4664,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(470212.466447 4675597.845141)
1.00002E+18,204626,Isaac Roberts,2017-09-21 13:29:57.615 GMT,Isaac Roberts,2017-09-21 13:30:08 GMT,204626,Isaac Roberts,2017-09-21 16:29:51+03:00,42.24220627,26.63819189,4676732.04,470149.7908,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(470149.790816 4676732.039775)
1.00006E+18,204119,Briana Barton,2017-09-21 13:30:28.881 GMT,Briana Barton,2017-09-21 13:30:28 GMT,204119,Briana Barton,2017-09-21 16:30:20+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(463795.928313 4694726.886571)
1.00002E+18,204627,Isaac Roberts,2017-09-21 13:30:35.072 GMT,Isaac Roberts,2017-09-21 13:30:42 GMT,204627,Isaac Roberts,2017-09-21 16:30:28+03:00,42.2535112,26.6412179,4677986.214,470404.731,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(470404.730958 4677986.213723)
1.00002E+18,204628,Isaac Roberts,2017-09-21 13:31:20.267 GMT,Isaac Roberts,2017-09-21 13:31:20 GMT,204628,Isaac Roberts,2017-09-21 16:31:08+03:00,42.2613334,26.64545259,4678853.282,470757.6569,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(470757.656904 4678853.282423)
1.00006E+18,204120,Briana Barton,2017-09-21 13:32:09.826 GMT,Briana Barton,2017-09-21 13:32:09 GMT,204120,Briana Barton,2017-09-21 16:32:02+03:00,,,,,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(459724.006087 4694990.236764)
1.00002E+18,204629,Isaac Roberts,2017-09-21 13:32:17.578 GMT,Isaac Roberts,2017-09-21 13:32:17 GMT,204629,Isaac Roberts,2017-09-21 16:32:04+03:00,42.2623595,26.64635086,4678966.907,470832.2176,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(470832.217556 4678966.907134)
1.00006E+18,204121,Briana Barton,2017-09-21 13:32:48.125 GMT,Briana Barton,2017-09-21 13:32:48 GMT,204121,Briana Barton,2017-09-21 16:32:44+03:00,,,,,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(459130.04714 4694102.104776)
1.00006E+18,204122,Briana Barton,2017-09-21 13:33:28.970 GMT,Briana Barton,2017-09-21 13:33:28 GMT,204122,Briana Barton,2017-09-21 16:33:20+03:00,42.39391728,26.55089995,4693611.588,463036.8381,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(463036.83812 4693611.587893)
1.00006E+18,204123,Briana Barton,2017-09-21 13:34:27.261 GMT,Briana Barton,2017-09-21 13:34:45 GMT,204123,Briana Barton,2017-09-21 16:34:19+03:00,42.3954596,26.56797576,4693775.556,464443.135,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,4,No,21/09/2017,,,,,POINT(464443.135003 4693775.555869)
1.00006E+18,204124,Briana Barton,2017-09-21 13:35:40.070 GMT,Briana Barton,2017-09-21 13:35:40 GMT,204124,Briana Barton,2017-09-21 16:35:34+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(467389.979924 4693484.508708)
1.00002E+18,204630,Isaac Roberts,2017-09-21 13:35:49.063 GMT,Isaac Roberts,2017-09-21 13:35:58 GMT,204630,Isaac Roberts,2017-09-21 16:35:40+03:00,42.26712703,26.64685299,4679496.094,470875.8262,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(470875.826229 4679496.093961)
1.00002E+18,204631,Isaac Roberts,2017-09-21 13:36:36.071 GMT,Isaac Roberts,2017-09-21 13:36:36 GMT,204631,Isaac Roberts,2017-09-21 16:36:24+03:00,42.29188016,26.6472028,4682244.426,470916.0605,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(470916.060523 4682244.42556)
1.00005E+18,202823,Stephanie Black,2017-09-21 13:36:43.879 GMT,Stephanie Black,2017-09-21 13:36:43 GMT,202823,Stephanie Black,2017-09-21 16:36:31+03:00,42.49231057,26.25720575,4704706.536,438959.8392,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(438959.839171 4704706.535548)
1.00005E+18,202824,Stephanie Black,2017-09-21 13:37:32.205 GMT,Stephanie Black,2017-09-21 13:37:32 GMT,202824,Stephanie Black,2017-09-21 16:37:20+03:00,42.49097753,26.27033685,4704549.149,440037.6375,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(440037.637462 4704549.149357)
1.00005E+18,202825,Stephanie Black,2017-09-21 13:38:05.250 GMT,Stephanie Black,2017-09-21 13:38:05 GMT,202825,Stephanie Black,2017-09-21 16:37:53+03:00,42.49899945,26.30756063,4705414.252,443103.905,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(443103.904989 4705414.252216)
1.00002E+18,204632,Isaac Roberts,2017-09-21 13:38:13.259 GMT,Isaac Roberts,2017-09-21 13:38:19 GMT,204632,Isaac Roberts,2017-09-21 16:38:06+03:00,42.29883703,26.64407661,4683017.952,470661.5723,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(470661.572276 4683017.952355)
1.00005E+18,202826,Stephanie Black,2017-09-21 13:38:31.696 GMT,Stephanie Black,2017-09-21 13:38:31 GMT,202826,Stephanie Black,2017-09-21 16:38:17+03:00,42.49397605,26.31574401,4704851.001,443771.8161,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(443771.816078 4704851.000969)
1.00002E+18,204633,Isaac Roberts,2017-09-21 13:38:43.538 GMT,Isaac Roberts,2017-09-21 13:38:43 GMT,204633,Isaac Roberts,2017-09-21 16:38:33+03:00,42.32802278,26.64777088,4686257.33,470979.4986,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(470979.498559 4686257.330183)
1.00005E+18,202827,Stephanie Black,2017-09-21 13:38:59.956 GMT,Stephanie Black,2017-09-21 13:38:59 GMT,202827,Stephanie Black,2017-09-21 16:38:45+03:00,42.49285902,26.33175237,4704716.478,445086.3181,,Mound,Hairy brown circle,TopomapRU 1:50k,6,No,21/09/2017,,,,,POINT(445086.318056 4704716.477635)
1.00002E+18,204634,Isaac Roberts,2017-09-21 13:39:17.784 GMT,Isaac Roberts,2017-09-21 13:39:17 GMT,204634,Isaac Roberts,2017-09-21 16:39:05+03:00,42.27698778,26.64735927,4680590.803,470922.1119,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(470922.111935 4680590.803262)
1.00005E+18,202828,Stephanie Black,2017-09-21 13:39:25.299 GMT,Stephanie Black,2017-09-21 13:39:25 GMT,202828,Stephanie Black,2017-09-21 16:39:12+03:00,42.4946407,26.33923358,4704909.497,445702.6353,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,21/09/2017,,,,,POINT(445702.635322 4704909.496972)
1.00005E+18,202829,Stephanie Black,2017-09-21 13:39:50.692 GMT,Stephanie Black,2017-09-21 13:39:50 GMT,202829,Stephanie Black,2017-09-21 16:39:39+03:00,42.49221628,26.33897777,4704640.456,445679.5167,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(445679.516668 4704640.456165)
1.00005E+18,202830,Stephanie Black,2017-09-21 13:40:09.919 GMT,Stephanie Black,2017-09-21 13:40:09 GMT,202830,Stephanie Black,2017-09-21 16:39:59+03:00,42.49031811,26.33819415,4704430.186,445613.4766,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(445613.476646 4704430.186371)
1.00005E+18,202831,Stephanie Black,2017-09-21 13:40:28.545 GMT,Stephanie Black,2017-09-21 13:40:28 GMT,202831,Stephanie Black,2017-09-21 16:40:19+03:00,42.48634927,26.33559457,4703991.161,445396.3931,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(445396.39313 4703991.161057)
1.00005E+18,202832,Stephanie Black,2017-09-21 13:40:55.741 GMT,Stephanie Black,2017-09-21 13:40:55 GMT,202832,Stephanie Black,2017-09-21 16:40:42+03:00,42.4989047,26.35394073,4705373.658,446914.7821,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(446914.782086 4705373.657617)
1.00002E+18,204635,Isaac Roberts,2017-09-21 13:41:07.361 GMT,Isaac Roberts,2017-09-21 13:41:07 GMT,204635,Isaac Roberts,2017-09-21 16:40:54+03:00,42.21511195,26.65671518,4673717.341,471665.9036,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(471665.903566 4673717.341139)
1.00005E+18,202833,Stephanie Black,2017-09-21 13:41:19.091 GMT,Stephanie Black,2017-09-21 13:41:19 GMT,202833,Stephanie Black,2017-09-21 16:41:10+03:00,42.49005911,26.38799128,4704370.7,449705.5598,,Mound,Hairy black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(449705.559849 4704370.699687)
1.00002E+18,204636,Isaac Roberts,2017-09-21 13:41:31.787 GMT,Isaac Roberts,2017-09-21 13:41:44 GMT,204636,Isaac Roberts,2017-09-21 16:41:25+03:00,42.18084177,26.65536273,4669912.674,471538.9006,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(471538.900625 4669912.674018)
1.00005E+18,202834,Stephanie Black,2017-09-21 13:41:43.031 GMT,Stephanie Black,2017-09-21 13:41:43 GMT,202834,Stephanie Black,2017-09-21 16:41:32+03:00,42.49087396,26.41198322,4704447.233,451677.834,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(451677.834011 4704447.232642)
1.00006E+18,204125,Briana Barton,2017-09-21 13:42:03.351 GMT,Briana Barton,2017-09-21 13:42:03 GMT,204125,Briana Barton,2017-09-21 16:41:57+03:00,,,,,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(468290.255527 4693163.18087)
1.00005E+18,202835,Stephanie Black,2017-09-21 13:42:04.130 GMT,Stephanie Black,2017-09-21 13:42:04 GMT,202835,Stephanie Black,2017-09-21 16:41:53+03:00,42.49279324,26.4198547,4704655.893,452326.1583,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(452326.158308 4704655.892826)
1.00002E+18,204637,Isaac Roberts,2017-09-21 13:42:11.571 GMT,Isaac Roberts,2017-09-21 13:42:11 GMT,204637,Isaac Roberts,2017-09-21 16:41:57+03:00,42.19276363,26.67061388,4671231.415,472803.4944,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(472803.494429 4671231.415269)
1.00005E+18,202836,Stephanie Black,2017-09-21 13:42:23.571 GMT,Stephanie Black,2017-09-21 13:42:23 GMT,202836,Stephanie Black,2017-09-21 16:42:13+03:00,42.49226463,26.42192245,4704596.036,452495.6772,,Mound,Hairy brown circle,TopomapRU 1:50k,6,No,21/09/2017,,,,,POINT(452495.677218 4704596.035711)
1.00002E+18,204638,Isaac Roberts,2017-09-21 13:42:42.686 GMT,Isaac Roberts,2017-09-21 13:42:42 GMT,204638,Isaac Roberts,2017-09-21 16:42:31+03:00,42.20811797,26.66488649,4672938.095,472337.2971,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(472337.297117 4672938.094725)
1.00005E+18,202837,Stephanie Black,2017-09-21 13:42:43.249 GMT,Stephanie Black,2017-09-21 13:42:43 GMT,202837,Stephanie Black,2017-09-21 16:42:35+03:00,42.49658408,26.43432636,4705068.791,453518.1875,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(453518.187506 4705068.790826)
1.00005E+18,202838,Stephanie Black,2017-09-21 13:43:08.020 GMT,Stephanie Black,2017-09-21 13:43:08 GMT,202838,Stephanie Black,2017-09-21 16:42:55+03:00,42.4927466,26.44849772,4704635.012,454679.8915,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(454679.89147 4704635.011991)
1.00002E+18,204639,Isaac Roberts,2017-09-21 13:43:20.285 GMT,Isaac Roberts,2017-09-21 13:43:20 GMT,204639,Isaac Roberts,2017-09-21 16:43:09+03:00,42.23024347,26.66529223,4675394.63,472380.4337,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(472380.433718 4675394.630228)
1.00005E+18,202839,Stephanie Black,2017-09-21 13:43:29.563 GMT,Stephanie Black,2017-09-21 13:43:29 GMT,202839,Stephanie Black,2017-09-21 16:43:17+03:00,42.49083528,26.45815626,4704417.665,455472.2352,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(455472.235165 4704417.664823)
1.00006E+18,204126,Briana Barton,2017-09-21 13:43:53.013 GMT,Briana Barton,2017-09-21 13:43:53 GMT,204126,Briana Barton,2017-09-21 16:43:44+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(474451.227407 4693423.554064)
1.00006E+18,204127,Briana Barton,2017-09-21 13:44:14.991 GMT,Briana Barton,2017-09-21 13:44:14 GMT,204127,Briana Barton,2017-09-21 16:44:03+03:00,42.39548235,26.6950034,4693732.743,474897.9034,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(474897.903372 4693732.743035)
1.00005E+18,202840,Stephanie Black,2017-09-21 13:44:15.346 GMT,Stephanie Black,2017-09-21 13:44:15 GMT,202840,Stephanie Black,2017-09-21 16:44:05+03:00,42.49155508,26.46992294,4704491.48,456439.7025,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(456439.702474 4704491.48046)
1.00005E+18,202841,Stephanie Black,2017-09-21 13:44:34.808 GMT,Stephanie Black,2017-09-21 13:44:34 GMT,202841,Stephanie Black,2017-09-21 16:44:24+03:00,42.49470412,26.4741443,4704838.987,456788.7709,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,21/09/2017,,,,,POINT(456788.770938 4704838.986851)
1.00006E+18,204128,Briana Barton,2017-09-21 13:44:57.260 GMT,Briana Barton,2017-09-21 13:44:57 GMT,204128,Briana Barton,2017-09-21 16:44:48+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,21/09/2017,,,,,POINT(475978.125798 4693292.339597)
1.00005E+18,202842,Stephanie Black,2017-09-21 13:45:03.948 GMT,Stephanie Black,2017-09-21 13:45:03 GMT,202842,Stephanie Black,2017-09-21 16:44:54+03:00,42.47759044,26.48583239,4702932.818,457737.7028,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(457737.702786 4702932.818164)
1.00006E+18,204129,Briana Barton,2017-09-21 13:45:06.936 GMT,Briana Barton,2017-09-21 13:45:06 GMT,204129,Briana Barton,2017-09-21 16:45:00+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,21/09/2017,,,,,POINT(476427.125409 4693984.282627)
1.00006E+18,204130,Briana Barton,2017-09-21 13:45:18.195 GMT,Briana Barton,2017-09-21 13:45:18 GMT,204130,Briana Barton,2017-09-21 16:45:10+03:00,,,,,,Mound,Hairy brown circle,TopomapRU 1:50k,5,No,21/09/2017,,,,,POINT(476494.043019 4693922.332887)
1.00005E+18,202843,Stephanie Black,2017-09-21 13:45:28.343 GMT,Stephanie Black,2017-09-21 13:45:28 GMT,202843,Stephanie Black,2017-09-21 16:45:19+03:00,42.48479341,26.47100703,4703740.118,456524.1075,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(456524.107455 4703740.117572)
1.00002E+18,204640,Isaac Roberts,2017-09-21 13:45:35.338 GMT,Isaac Roberts,2017-09-21 13:45:35 GMT,204640,Isaac Roberts,2017-09-21 16:45:23+03:00,42.26883198,26.67157066,4679677.246,472915.0343,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(472915.034257 4679677.246405)
1.00005E+18,202844,Stephanie Black,2017-09-21 13:45:49.607 GMT,Stephanie Black,2017-09-21 13:45:49 GMT,202844,Stephanie Black,2017-09-21 16:45:39+03:00,42.47795387,26.46459449,4702983.97,455992.2918,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,21/09/2017,,,,,POINT(455992.291806 4702983.970104)
